campus_id,timestamp,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
3,16-06-2024,32.2,,,0.1,1004.8,229,12.4
3,17-06-2024,31.3,,,0.3,1005.3,237,12.5
3,18-06-2024,29.2,,,0,1005.2,248,14.6
3,19-06-2024,29.2,,,35.1,1004.4,234,13.9
3,20-06-2024,30.1,,,14,1004.1,235,14.4
3,21-06-2024,30.5,,,7.1,1003.8,243,13.1
3,22-06-2024,31.1,,,10.9,1002,243,12.6
3,23-06-2024,31.3,,,0,1001.5,224,14.5
3,24-06-2024,31.3,,,1.1,1001.5,228,15.4
3,25-06-2024,31.7,,,1.2,1001.5,227,13.4
3,26-06-2024,31.3,,,1,1001.7,243,14.4
3,27-06-2024,31.3,,,0,1003.2,241,14.7
3,28-06-2024,32,,,0.2,1004.3,238,16
3,29-06-2024,31.7,,,5.2,1004.8,218,14.3
3,30-06-2024,30.9,,,7.1,1006.1,215,13.3
3,01-07-2024,30.9,,,0,1006.2,230,10.4
3,02-07-2024,32.2,,,0.5,1004.4,226,14.3
3,03-07-2024,32,,,11.7,1004.7,235,14.5
3,04-07-2024,31.3,,,35.1,1005.7,224,11.5
3,05-07-2024,30.7,,,0,1004.2,224,12.6
3,06-07-2024,29.2,,,42.9,1004.3,221,7.6
3,07-07-2024,29.6,,,0,1004.1,255,11.8
3,08-07-2024,29.8,,,4.9,1003.3,231,9.8
3,09-07-2024,30.1,,,1,1004.8,224,10.2
3,10-07-2024,30.8,,,0,1006.3,208,13
3,11-07-2024,29.1,,,18,1006.1,234,8.4
3,12-07-2024,30.3,,,0,1004.1,220,14.2
3,13-07-2024,29.6,,,36.1,1003.8,249,13.3
3,14-07-2024,29.1,,,0,1002.6,250,6.2
3,15-07-2024,27.9,,,1,1002,225,13.2
3,16-07-2024,29.6,,,3,1002,234,16
3,17-07-2024,30.9,,,0,1002.9,238,15.2
3,18-07-2024,29.2,,,0,1002.8,247,15.9
3,19-07-2024,29.2,,,7.9,1002,241,15.8
3,20-07-2024,31.3,,,0,1002.8,241,13.5
3,21-07-2024,31.3,,,3.6,1003.5,248,15.1
3,22-07-2024,31.2,,,0,1005.4,237,13.2
3,23-07-2024,31.2,,,2.3,1006.1,242,15.2
3,24-07-2024,31.3,,,0,1004.2,248,15.1
3,25-07-2024,31.5,,,1.3,1002.9,251,16
3,26-07-2024,31.9,,,0,1002.8,255,15.2
3,27-07-2024,32.1,,,0,1002.6,260,17.4
3,28-07-2024,32,,,0,1001.7,240,16.7
3,29-07-2024,31.9,,,3.9,1001.4,232,13.6
3,30-07-2024,32.8,,,0,1003.8,255,10.2
3,31-07-2024,32.6,,,1,1005.5,253,14.6
3,01-08-2024,32.3,,,0,1005.1,254,16.3
3,02-08-2024,31.1,,,6.2,1005.6,253,12.1
3,03-08-2024,30.8,,,0.5,1006.5,263,14.8
3,04-08-2024,29.5,,,35.1,1006.8,225,11.5
3,05-08-2024,28.2,,,46,1007.6,232,11.5
3,06-08-2024,28.9,,,11.9,1006.2,276,12.3
3,07-08-2024,28.4,,,26.9,1006.5,267,8.7
3,08-08-2024,28.9,,,0,1007,237,10.5
3,09-08-2024,29.6,,,0.5,1007.1,248,12.2
3,10-08-2024,30.3,,,0,1007,215,10.9
3,11-08-2024,30.8,,,24.3,1005,163,11.3
3,12-08-2024,30,,,11.2,1004.5,225,14.3
3,13-08-2024,30.8,,,6.6,1005.4,191,9.9
3,14-08-2024,31,,,0,1004.9,156,9.6
3,15-08-2024,30.7,,,0.5,1004.3,181,9.4
3,16-08-2024,30.9,,,0.5,1003.5,184,12.2
3,17-08-2024,31.1,,,0,1004.5,168,9.9
3,18-08-2024,31.7,,,0,1005.1,187,10.3
3,19-08-2024,30.9,,,5.8,1004.9,195,11.8
3,20-08-2024,30.6,,,1.2,1005,196,11.3
3,21-08-2024,30.5,,,0.4,1006.2,196,14.2
3,22-08-2024,30.8,,,0,1007,212,14.8
3,23-08-2024,31.1,,,0.1,1007.3,198,14.8
3,24-08-2024,31.2,,,0,1007.6,210,14.6
3,25-08-2024,32,,,0.1,1007.4,233,14.4
3,26-08-2024,31.7,,,0,1006.7,237,13.7
3,27-08-2024,31,,,0,1007.7,242,12.5
3,28-08-2024,28.9,,,2,1007.8,236,8.9
3,29-08-2024,30.1,,,0.3,1005.9,246,13.7
3,30-08-2024,28.2,,,0,1005.8,245,12.4
3,31-08-2024,28.9,,,,1005.6,261,13.9
3,01-09-2024,30.1,,,,1005.6,228,11.1
3,02-09-2024,30.8,,,0,1005.8,226,12.1
3,03-09-2024,29.4,,,5.1,1006.4,237,8.4
3,04-09-2024,29.8,,,7.1,1006.4,256,7.4
3,05-09-2024,30.9,,,0,1004.6,254,11.5
3,06-09-2024,29.7,,,4.1,1005.2,247,8.4
3,07-09-2024,29.7,,,0,1005.7,278,12.4
3,08-09-2024,30.1,,,0,1006,259,10.1
3,09-09-2024,30.4,,,0,1004.3,234,11.3
3,10-09-2024,32.3,,,0,1003.7,233,13.7
3,11-09-2024,31,,,0.2,1005.7,242,13.4
3,12-09-2024,31.3,,,0.6,1006.9,248,12.9
3,13-09-2024,31.9,,,0,1006.3,209,11.7
3,14-09-2024,32,,,0.2,1005.9,227,13
3,15-09-2024,31.9,,,0.9,1005.3,236,12.8
3,16-09-2024,32,,,0.1,1005.7,241,14
3,17-09-2024,32.5,,,1,1005.4,237,14.6
3,18-09-2024,32,,,0,1004.4,204,11.7
3,19-09-2024,30.7,,,0,1005.3,270,7.7
3,20-09-2024,32.1,,,0,1004.7,225,11.6
3,21-09-2024,29.6,,,11.9,1005.4,274,10
3,22-09-2024,30.3,,,0,1004.2,233,10.4
3,23-09-2024,30.4,,,0,1003.7,254,11.3
3,24-09-2024,29.2,,,32,1003.3,259,12.3
3,25-09-2024,29.2,,,11.9,1003.6,262,11.5
3,26-09-2024,29.3,,,71.1,1004.9,208,7.3
3,27-09-2024,29.9,,,0,1007.1,235,8
3,28-09-2024,29.9,,,0.8,1008.4,209,9.1
3,29-09-2024,30.3,,,0,1009.5,170,9.7
3,30-09-2024,29.8,,,1,1009.7,192,9.8
3,01-10-2024,30.2,,,0,1007.8,193,10.9
3,02-10-2024,31.2,,,0,1007.3,215,15.3
3,03-10-2024,30.2,,,8.1,1006.9,239,11.8
3,04-10-2024,30.7,,,36.6,1007.1,245,11
3,05-10-2024,29.4,,,0.7,1007.7,253,11.3
3,06-10-2024,30.1,,,0,1008.3,169,7
3,07-10-2024,30.2,,,3.3,1009.8,130,7.9
3,08-10-2024,29.9,,,1,1010.3,129,8.7
3,09-10-2024,29.7,,,6.1,1008.7,140,7.2
3,10-10-2024,27.8,,,39.1,1007.6,87,6.3
3,11-10-2024,29.6,,,0.8,1007.3,113,8
3,12-10-2024,28.9,,,9.9,1008.3,110,7.1
3,13-10-2024,29.4,,,0.5,1008.4,81,8.3
3,14-10-2024,26.4,,,17,1007.7,332,12.8
3,15-10-2024,25,,,62,1007.6,341,8.5
3,16-10-2024,26.1,,,120.9,1006.3,295,11.4
3,17-10-2024,29.3,,,0.3,1006.6,161,7.5
3,18-10-2024,28.9,,,9.9,1007.6,35,4.9
3,19-10-2024,28.8,,,6.1,1008.7,70,7.4
3,20-10-2024,29.3,,,8.9,1009.7,46,8
3,21-10-2024,29.9,,,2,1009.9,147,7.4
3,22-10-2024,29.6,,,0,1009.9,27,7
3,23-10-2024,29.8,,,0.3,1008.9,27,7.3
3,24-10-2024,29.2,,,0,1008.5,282,8.4
3,25-10-2024,30,,,0,1008.4,251,9.6
3,26-10-2024,30.3,,,0,1007.9,250,9.3
3,27-10-2024,30.5,,,0,1007,268,7.5
3,28-10-2024,30.5,,,1.2,1006.8,218,8.3
3,29-10-2024,29.7,,,1.8,1008.1,178,7
3,30-10-2024,28.5,,,7,1009.1,357,5.6
3,31-10-2024,28.8,,,1.7,1010.2,105,6.8
3,01-11-2024,29,,,7.6,1011.3,28,6.8
3,02-11-2024,29.3,,,0,1011.5,55,6.9
3,03-11-2024,29.2,,,1,1011.4,51,7.5
3,04-11-2024,28.8,,,6.1,1010.6,25,7.8
3,05-11-2024,29.2,,,0,1010.9,7,8.2
3,06-11-2024,27.6,,,5.2,1010.8,358,10.6
3,07-11-2024,25.9,,,7.1,1010.8,356,6
3,08-11-2024,28.6,,,10.9,1010.5,33,10
3,09-11-2024,28.2,,,0,1010.9,20,8.3
3,10-11-2024,28.6,,,1,1010.5,26,10.2
3,11-11-2024,28.3,,,0,1009.2,5,11.9
3,12-11-2024,26.6,,,56.9,1008.8,15,8.4
3,13-11-2024,27.1,,,14,1008.9,31,8.8
3,14-11-2024,27.8,,,15,1010.1,22,10.3
3,15-11-2024,27.7,,,37.1,1010.7,16,8.7
3,16-11-2024,27.9,,,22.1,1010.1,47,9.2
3,17-11-2024,28.4,,,8.9,1010.1,53,11.6
3,18-11-2024,28,,,0,1010.8,49,14.4
3,19-11-2024,27.5,,,0,1011.4,39,12.5
3,20-11-2024,27.3,,,0,1011.3,40,11.4
3,21-11-2024,24,,,0,1011.1,47,10.9
3,22-11-2024,26.9,,,0,1011.1,23,10.2
3,23-11-2024,27.2,,,0.6,1011.7,29,9.7
3,24-11-2024,27.4,,,0,1011.7,31,10.8
3,25-11-2024,26.8,,,0.1,1010.6,21,10.7
3,26-11-2024,24.2,,,22.1,1009.2,2,10.5
3,27-11-2024,26.7,,,59.9,1007.8,30,15.7
3,28-11-2024,25.6,,,0,1007,354,17.6
3,29-11-2024,23.8,,,34,1006.4,354,18.6
3,30-11-2024,25.2,,,55.1,1000.5,8,24.4
3,01-12-2024,26.2,,,0,1001.7,109,18
3,02-12-2024,28.2,,,8.9,1005.1,134,12.2
3,03-12-2024,28.3,,,0,1009,122,11.7
3,04-12-2024,27.9,,,1.8,1010.1,61,6.9
3,05-12-2024,27.8,,,0.2,1011.1,32,6.1
3,06-12-2024,28,,,1.7,1010.8,38,6.9
3,07-12-2024,27.9,,,0.5,1010.7,81,7.6
3,08-12-2024,27.4,,,0.5,1011.3,30,6.8
3,09-12-2024,27.6,,,1.1,1011,15,7.1
3,10-12-2024,27.6,,,,1010.8,24,11.7
3,11-12-2024,25.7,,,0,1011,24,10.5
3,12-12-2024,25.4,,,57.9,1010.5,44,9.8
3,13-12-2024,26.7,,,105.9,1011.2,55,12.2
3,14-12-2024,26.2,,,0,1012.5,17,9.5
3,15-12-2024,25.7,,,0,1013.2,12,11.4
3,16-12-2024,25.6,,,0,1012.1,9,10.8
3,17-12-2024,25.3,,,0.2,1010.2,11,14.6
3,18-12-2024,24.9,,,0,1008.9,356,11.8
3,19-12-2024,26.2,,,29,1008.3,3,9.6
3,20-12-2024,26.8,,,1,1008.2,343,11
3,21-12-2024,27.3,,,0,1009.1,8,9.1
3,22-12-2024,26.8,,,0.6,1010.6,13,9.6
3,23-12-2024,26.6,,,0,1010.1,12,12.9
3,24-12-2024,24.6,,,0,1010,351,15.8
3,25-12-2024,24.5,,,2,1010.9,354,15.2
3,26-12-2024,26.9,,,20.1,1012.6,75,16.3
3,27-12-2024,27.2,,,27.9,1014.6,67,14
3,28-12-2024,27.2,,,0,1014.5,54,10.3
3,29-12-2024,26.9,,,0.4,1013.9,27,13.6
3,30-12-2024,27,,,3,1014,32,11.5
3,31-12-2024,26.7,,,0,1014.2,24,11.3
4,01-01-2024,14.2,,,0,1017.5,1,5.5
4,02-01-2024,13.5,,,0,1017.2,338,6.6
4,03-01-2024,14.8,,,1.1,1016.7,45,6.5
4,04-01-2024,15.7,,,0,1016.6,319,5.8
4,05-01-2024,16.3,,,1,1016.9,7,6.6
4,06-01-2024,15.8,,,0,1018.2,354,6.5
4,07-01-2024,14,,,0,1019.3,338,7
4,08-01-2024,13.9,,,0,1019.1,349,6.5
4,09-01-2024,14,,,0.1,1018.4,337,9
4,10-01-2024,13.7,,,0,1017.3,287,10.7
4,11-01-2024,12.2,,,0,1018.5,288,7.9
4,12-01-2024,11.4,,,0,1018,294,7.7
4,13-01-2024,12,,,0,1017,314,6.7
4,14-01-2024,11.2,,,0,1016.6,311,8.7
4,15-01-2024,10.9,,,0,1016.3,302,7.7
4,16-01-2024,10.7,,,0,1014.9,316,4.3
4,17-01-2024,10.2,,,0,1014.9,55,6.4
4,18-01-2024,9.9,,,0,1016.5,352,6.2
4,19-01-2024,10.5,,,0,1018.1,10,6.5
4,20-01-2024,10.7,,,0,1018.4,317,5.7
4,21-01-2024,10.6,,,0,1017.8,278,8.6
4,22-01-2024,10.4,,,0,1019.1,319,5.9
4,23-01-2024,10,,,0,1018.1,302,7.4
4,24-01-2024,10.7,,,0,1018.2,277,5.7
4,25-01-2024,12,,,0,1020.1,299,4.9
4,26-01-2024,11.7,,,0,1020.9,285,5.7
4,27-01-2024,12.5,,,0,1019.7,263,9.3
4,28-01-2024,13.9,,,0,1018.5,148,7
4,29-01-2024,15.1,,,0,1017.4,79,7.3
4,30-01-2024,15.7,,,0,1016.8,285,5.4
4,31-01-2024,15.9,,,0,1016,112,6.1
4,01-02-2024,16.8,,,0,1016,82,10.6
4,02-02-2024,15.3,,,0,1017.4,316,10.4
4,03-02-2024,15.7,,,0,1017.1,277,12
4,04-02-2024,15.9,,,11.2,1017.2,45,8.9
4,05-02-2024,16.9,,,0.6,1016.7,98,6.7
4,06-02-2024,15.5,,,0,1018.2,308,8.7
4,07-02-2024,14.2,,,0,1018.9,292,12.1
4,08-02-2024,14.3,,,0,1017.8,277,16.8
4,09-02-2024,13.7,,,0,1019.2,306,7.3
4,10-02-2024,13.7,,,0,1020.6,353,7
4,11-02-2024,14.2,,,0,1020.1,320,7
4,12-02-2024,15.8,,,0,1019.3,34,6.8
4,13-02-2024,18.7,,,0,1017.6,73,8.4
4,14-02-2024,18.2,,,4.9,1017.3,41,6.1
4,15-02-2024,18.1,,,0,1018.4,312,5.7
4,16-02-2024,17.7,,,0,1018.8,293,7
4,17-02-2024,17.4,,,0,1015,292,9.3
4,18-02-2024,18.3,,,0,1013.1,191,6.2
4,19-02-2024,20.3,,,0,1012.2,113,11.8
4,20-02-2024,20.7,,,0,1011,353,9.2
4,21-02-2024,19.8,,,1.1,1009.7,286,8.3
4,22-02-2024,17.9,,,0,1011.9,328,10
4,23-02-2024,16.3,,,0,1014.9,309,9.8
4,24-02-2024,17.1,,,0.6,1015.5,33,9
4,25-02-2024,17.8,,,0,1017.2,5,9.3
4,26-02-2024,18.2,,,0,1017.7,353,7.2
4,27-02-2024,19.1,,,0,1016.4,320,6.4
4,28-02-2024,18.7,,,0,1014.7,297,12
4,29-02-2024,18.9,,,0,1014.6,286,9.9
4,01-03-2024,20.4,,,0,1014.4,291,6.5
4,02-03-2024,21,,,2,1013.3,82,12.1
4,03-03-2024,19.4,,,12.2,1012.2,101,12
4,04-03-2024,19.2,,,5.6,1014.2,322,8.2
4,05-03-2024,17,,,0,1016,313,12
4,06-03-2024,16.8,,,0,1014.9,305,10.4
4,07-03-2024,17.6,,,0,1014.4,290,10.4
4,08-03-2024,19.3,,,0,1014.6,294,10.3
4,09-03-2024,18.7,,,0,1014.9,294,10.6
4,10-03-2024,18.8,,,0,1015.3,311,8.5
4,11-03-2024,21.3,,,0,1015.5,21,6.9
4,12-03-2024,22.8,,,0,1013.1,325,10.6
4,13-03-2024,23,,,0,1011.5,321,8.9
4,14-03-2024,23.4,,,0,1012.3,8,8.1
4,15-03-2024,22.5,,,0,1012.8,320,10.1
4,16-03-2024,21.7,,,0,1014.7,328,7.9
4,17-03-2024,21.4,,,0,1014.1,316,8
4,18-03-2024,22,,,0,1012.8,309,7.5
4,19-03-2024,21.6,,,0,1012.3,296,7.6
4,20-03-2024,22.6,,,0,1013,344,9.3
4,21-03-2024,21.6,,,0,1013.6,76,9.9
4,22-03-2024,23.4,,,0,1010,179,7.2
4,23-03-2024,25.4,,,0,1007.3,275,11.2
4,24-03-2024,27.1,,,0,1009.4,307,9.5
4,25-03-2024,26.2,,,0,1010.8,326,10.2
4,26-03-2024,26.5,,,0,1011,293,10.5
4,27-03-2024,27.4,,,0,1012,275,9.4
4,28-03-2024,28.5,,,0,1009.2,322,9
4,29-03-2024,28.9,,,0,1008.5,66,8.6
4,30-03-2024,30.1,,,0,1009.2,200,11.2
4,31-03-2024,29.4,,,0,1009.1,255,14.5
4,01-04-2024,28.7,,,0,1006.9,302,16.3
4,02-04-2024,27.5,,,0,1006.7,300,13.8
4,03-04-2024,28.4,,,0,1007.5,329,9.6
4,04-04-2024,29.8,,,0,1006.9,319,9.5
4,05-04-2024,30.6,,,0,1006.5,312,10.4
4,06-04-2024,29.3,,,0,1006.9,312,10
4,07-04-2024,28.9,,,0,1007,311,8.9
4,08-04-2024,28.8,,,0,1008.5,302,10.3
4,09-04-2024,29.6,,,0,1009.3,254,10.4
4,10-04-2024,29.9,,,0,1009.6,260,13
4,11-04-2024,30,,,0,1010.1,318,7.3
4,12-04-2024,30,,,0,1009.7,261,10.1
4,13-04-2024,30,,,0,1009.7,234,9.7
4,14-04-2024,29.9,,,0,1010.5,266,6.5
4,15-04-2024,30.9,,,0,1010,285,7.9
4,16-04-2024,31.8,,,0,1008,282,13.9
4,17-04-2024,31.3,,,0,1006.7,299,19.2
4,18-04-2024,32.6,,,0,1005.5,290,17
4,19-04-2024,33.7,,,0,1003.7,305,16.7
4,20-04-2024,32.8,,,0,1002.8,284,16.5
4,21-04-2024,31.7,,,0,1004.3,295,13.9
4,22-04-2024,32.3,,,0,1005.2,285,11
4,23-04-2024,31.8,,,0,1004.8,287,9.5
4,24-04-2024,31.8,,,0,1004.7,302,12.9
4,25-04-2024,32.2,,,0,1004.7,294,13.9
4,26-04-2024,33.8,,,0,1004.2,286,13
4,27-04-2024,33.6,,,0,1005.2,277,14.6
4,28-04-2024,33.6,,,0,1005,294,13.2
4,29-04-2024,33.7,,,0,1004.9,268,11.9
4,30-04-2024,33.3,,,0,1002.8,299,17.6
4,01-05-2024,31.8,,,0,1001.2,288,14.9
4,02-05-2024,29.8,,,0,1003.2,300,14.8
4,03-05-2024,31.1,,,0,1004.5,281,11.1
4,04-05-2024,33.2,,,0,1004.1,281,11.2
4,05-05-2024,34.4,,,0,1000.2,271,12.7
4,06-05-2024,34.8,,,0,1002,352,11
4,07-05-2024,32.2,,,0,1005.4,93,15.9
4,08-05-2024,30.9,,,0.4,1006.4,95,17.1
4,09-05-2024,30.7,,,0,1005.5,89,16.9
4,10-05-2024,31.6,,,0,1006.1,81,14.1
4,11-05-2024,32.3,,,1.8,1007.2,71,9.8
4,12-05-2024,31.8,,,0.6,1007.8,48,8.7
4,13-05-2024,32.3,,,0,1007.5,86,9.2
4,14-05-2024,33.7,,,0,1007.4,135,9
4,15-05-2024,33.8,,,0,1007.5,264,10.5
4,16-05-2024,34.2,,,0,1006.8,287,8.3
4,17-05-2024,35.3,,,0,1003.3,227,10.2
4,18-05-2024,36.8,,,0,1001,229,13.5
4,19-05-2024,36.2,,,0,998.7,278,12.5
4,20-05-2024,34.7,,,0,1000.1,76,13.4
4,21-05-2024,34.7,,,0,1001.5,83,13.3
4,22-05-2024,34.8,,,0,1002.2,92,14.7
4,23-05-2024,33.4,,,0,1001.8,84,16.2
4,24-05-2024,34.5,,,0,1000.2,85,11.2
4,25-05-2024,36.4,,,0,998.6,67,8.3
4,26-05-2024,38,,,0,996.5,76,11.3
4,27-05-2024,37.7,,,0,994.6,115,9
4,28-05-2024,38.2,,,0,992.1,87,13.5
4,29-05-2024,38.5,,,0,994.2,226,11.6
4,30-05-2024,39.6,,,0,996.3,270,13.4
4,31-05-2024,39.1,,,0,998.3,255,11.1
4,01-06-2024,37.9,,,0,999.2,83,10.6
4,02-06-2024,36.8,,,0,1001.4,34,13.1
4,03-06-2024,37.1,,,0,1000.4,334,10.8
4,04-06-2024,37,,,0,1000.1,319,12.5
4,05-06-2024,36.3,,,0,1001,75,11.6
4,06-06-2024,36.2,,,0,1002.2,15,9.5
4,07-06-2024,36.8,,,0,1000.4,277,12.3
4,08-06-2024,37.6,,,0,999.2,307,12.9
4,09-06-2024,37.5,,,0,999,297,11
4,10-06-2024,37.8,,,0,999.4,286,10.9
4,11-06-2024,38.7,,,0,998.8,284,15.1
4,12-06-2024,38.9,,,0,998.8,281,13.8
4,13-06-2024,39.4,,,0,997.6,276,18.1
4,14-06-2024,39.6,,,0,996.8,282,19.3
4,15-06-2024,39.6,,,0,997,284,14.5
4,16-06-2024,39.5,,,0,997.6,277,16.1
4,17-06-2024,40.4,,,0,997.5,277,18.8
4,18-06-2024,39.8,,,0,996.1,268,21.9
4,19-06-2024,37.8,,,0,995,261,20
4,20-06-2024,36.6,,,0,996,237,13.3
4,21-06-2024,34.7,,,0,998.6,20,9.5
4,22-06-2024,32.9,,,0,998.8,136,7.9
4,23-06-2024,32.1,,,8.2,999.2,80,7.7
4,24-06-2024,32.4,,,13,998,104,8.5
4,25-06-2024,32.5,,,24.7,997.1,103,11.9
4,26-06-2024,31.6,,,2.3,998.3,107,12.3
4,27-06-2024,31.1,,,3.9,1000.3,96,16
4,28-06-2024,30.8,,,36,999.2,60,9.3
4,29-06-2024,29.8,,,10.6,999,257,9.6
4,30-06-2024,28.7,,,22.8,998.8,243,10.2
4,01-07-2024,27.8,,,18.2,996.6,240,10.7
4,02-07-2024,28.7,,,20.8,995.9,256,11.2
4,03-07-2024,27.9,,,14,998.1,186,7.1
4,04-07-2024,28.4,,,8.6,999.3,139,6.7
4,05-07-2024,27.9,,,20.2,996.9,151,9.6
4,06-07-2024,27.5,,,32.1,995.6,178,11
4,07-07-2024,27.7,,,15.1,999.4,178,11.8
4,08-07-2024,29.3,,,5.3,1001.5,107,8.5
4,09-07-2024,30.3,,,9,1001.6,107,6.1
4,10-07-2024,30.1,,,38.3,1002.1,109,7.2
4,11-07-2024,29,,,14.8,999.2,252,10.3
4,12-07-2024,29.8,,,1.9,996.7,241,12.2
4,13-07-2024,29.3,,,1.2,997,307,6.6
4,14-07-2024,29.9,,,5.5,996.8,44,7.9
4,15-07-2024,30.3,,,32.2,998.6,85,14
4,16-07-2024,31.8,,,0,999.3,94,15.5
4,17-07-2024,30.8,,,3.5,999.8,90,12.1
4,18-07-2024,30.4,,,13.9,998.7,76,7.9
4,19-07-2024,30,,,8.2,997.3,100,8.5
4,20-07-2024,31.1,,,10.6,997.9,72,9.7
4,21-07-2024,31.6,,,0.4,997.9,82,12.9
4,22-07-2024,30.8,,,6.4,998,68,10.3
4,23-07-2024,29.7,,,12.3,997,84,9.7
4,24-07-2024,29.4,,,4.7,994.1,64,7.3
4,25-07-2024,29.1,,,32,993.1,23,7.1
4,26-07-2024,29.1,,,26.9,994.6,79,6.7
4,27-07-2024,30.2,,,13.1,996.1,65,7.8
4,28-07-2024,31.3,,,0.7,996.1,80,16.6
4,29-07-2024,31.6,,,0.4,996.6,99,12.6
4,30-07-2024,30.8,,,13.9,998.6,118,9.4
4,31-07-2024,29.3,,,13.9,999.8,72,7.1
4,01-08-2024,29,,,13.2,999.1,111,6.4
4,02-08-2024,28.8,,,9.3,997.5,114,7.1
4,03-08-2024,28.4,,,2.9,998.8,49,14.3
4,04-08-2024,28.3,,,2.8,998.6,90,27.7
4,05-08-2024,29.4,,,0.3,1001.5,186,13.6
4,06-08-2024,29.5,,,0,1000.9,218,8.8
4,07-08-2024,28,,,9.1,1001.8,188,5.7
4,08-08-2024,27.4,,,38.9,1002.5,142,5.1
4,09-08-2024,26.9,,,13,1003.4,277,7.3
4,10-08-2024,27.9,,,2.3,1002.8,197,6.5
4,11-08-2024,27.4,,,2.2,1001.4,208,6.9
4,12-08-2024,27.8,,,8.5,1002.1,178,8.6
4,13-08-2024,28.8,,,4.6,1003,172,7.4
4,14-08-2024,28.3,,,27.3,1003.6,151,6.7
4,15-08-2024,28.2,,,17.7,1002.5,168,8.2
4,16-08-2024,29,,,19.6,1002.1,145,8.6
4,17-08-2024,29.1,,,9.6,1003.8,258,6.3
4,18-08-2024,27.9,,,16.6,1004.6,300,6
4,19-08-2024,28,,,26.9,1003.7,284,6.5
4,20-08-2024,27.8,,,19.7,1003.8,207,5.6
4,21-08-2024,27.4,,,19.7,1005.1,97,5.5
4,22-08-2024,27.3,,,17.6,1004.3,102,5.3
4,23-08-2024,28.3,,,2.6,1004.1,81,5.5
4,24-08-2024,27.5,,,16.7,1002.4,64,15.7
4,25-08-2024,28.2,,,4.5,1000.6,107,17.2
4,26-08-2024,27.4,,,18.5,1001.3,105,14.8
4,27-08-2024,27.1,,,19.4,1004.3,111,8.6
4,28-08-2024,,,,,,,
4,29-08-2024,,,,,,,
4,30-08-2024,,,,,,,
4,31-08-2024,,,,,,,
4,01-09-2024,,,,,,,
4,02-09-2024,,,,,,,
4,03-09-2024,,,,,,,
4,04-09-2024,,,,,,,
4,05-09-2024,28.1,,,6.3,1001.8,259,4.6
4,06-09-2024,27.9,,,17.5,1003.5,102,6.8
4,07-09-2024,28.9,,,10.6,1003.5,98,5.8
4,08-09-2024,29.4,,,6.8,1003.3,264,4.4
4,09-09-2024,27.6,,,13.1,1001.6,6,5.7
4,10-09-2024,28.5,,,13.1,1000.1,40,10.2
4,11-09-2024,27.3,,,54.4,998.2,76,20.6
4,12-09-2024,26.1,,,33.8,997.8,168,25.6
4,13-09-2024,27.7,,,4.9,1001.5,243,16.8
4,14-09-2024,27.3,,,0,1002.4,285,12
4,15-09-2024,27.8,,,0.8,1002.7,293,10.5
4,16-09-2024,28.6,,,0,1003.8,314,9.6
4,17-09-2024,26.2,,,42.2,1004.2,22,17.9
4,18-09-2024,27,,,46.3,1002.4,98,21.2
4,19-09-2024,27.4,,,0,1004.6,176,8.5
4,20-09-2024,27.8,,,0,1005.2,263,5.5
4,21-09-2024,28.9,,,0,1005.9,303,5.3
4,22-09-2024,29.2,,,0,1005.1,289,6.4
4,23-09-2024,30.2,,,0,1004.4,290,5.5
4,24-09-2024,30.2,,,0,1003.5,61,5.6
4,25-09-2024,28.6,,,3.7,1004.1,82,13.7
4,26-09-2024,27,,,5.8,1003.5,70,15.8
4,27-09-2024,26.3,,,28.6,1002.7,125,9.4
4,28-09-2024,26.6,,,6.9,1004.8,146,8.5
4,29-09-2024,26.6,,,15.9,1007.7,150,7.9
4,30-09-2024,27.9,,,1,1007.2,278,8.5
4,01-10-2024,28.6,,,0,1005.1,271,9.6
4,02-10-2024,29,,,0,1004.3,275,9.2
4,03-10-2024,28.6,,,0,1004.1,275,8.7
4,04-10-2024,28.3,,,0,1005.1,265,6.9
4,05-10-2024,28.4,,,0,1007.2,298,7.1
4,06-10-2024,27.8,,,1.4,1010.2,66,5.9
4,07-10-2024,27.1,,,0,1012.1,82,6.2
4,08-10-2024,27.4,,,0.9,1011.7,58,4.5
4,09-10-2024,27.7,,,0,1009.4,254,7
4,10-10-2024,26.7,,,0,1008.7,281,7.2
4,11-10-2024,27.1,,,0,1008.8,286,8.4
4,12-10-2024,27.1,,,1.3,1010.2,273,9.2
4,13-10-2024,26.8,,,0,1011.2,270,7.4
4,14-10-2024,26,,,0,1011.6,256,6.2
4,15-10-2024,26.2,,,0,1010.5,280,7.9
4,16-10-2024,25.7,,,0,1010.1,259,6.2
4,17-10-2024,26.3,,,0,1010.1,191,6.9
4,18-10-2024,26.4,,,0,1009.9,227,7.9
4,19-10-2024,26.7,,,0,1010.6,241,8
4,20-10-2024,27.5,,,0,1011.9,210,7.1
4,21-10-2024,26.8,,,0,1012.1,267,6.5
4,22-10-2024,26.5,,,0,1012.4,303,6.3
4,23-10-2024,25.9,,,0,1011.3,351,8
4,24-10-2024,26.3,,,0,1009.9,13,7.5
4,25-10-2024,26.6,,,0,1010.2,88,6.2
4,26-10-2024,26.5,,,0,1010,153,6.9
4,27-10-2024,26.2,,,0,1009.2,91,6.5
